name,year,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter,hurricane_class
              Beryl,2024,7,2,12,15.0,-67.9,hurricane,5.0,140,934,210,60,1
              Maria,2017,9,25,60,30.3,-72.9,hurricane,1.0,75,954,370,60,0
            Georges,1998,9,18,18,13.5,-47.4,hurricane,2.0,90,970,244,59,0
               Lili,1984,12,22,0,27.8,-52.2,hurricane,1.0,70,980,251,56,0
              Felix,2007,9,2,0,12.6,-66.1,hurricane,1.0,65,992,140,15,0
               Lili,1984,12,21,60,29.5,-52.1,hurricane,1.0,70,980,246,56,0
             Nadine,2012,9,15,18,30.8,-49.1,hurricane,1.0,70,980,300,40,0
             Gordon,2012,8,19,0,34.3,-35.0,hurricane,2.0,95,965,190,50,0
               Jose,2017,9,14,18,25.0,-66.9,hurricane,1.0,65,985,180,35,0
              Maria,2017,9,24,60,27.5,-72.6,hurricane,2.0,95,942,360,85,0
               Gert,1999,9,18,18,22.8,-57.8,hurricane,3.0,105,950,219,60,1
               Kate,2003,10,5,0,30.3,-54.7,hurricane,3.0,100,962,248,67,1
                Ike,2008,9,5,18,23.2,-63.4,hurricane,3.0,100,959,195,70,1
            Joaquin,2015,10,2,18,23.8,-74.7,hurricane,3.0,110,941,300,95,1
            Michael,2018,10,8,12,20.9,-85.1,hurricane,1.0,65,982,240,25,0
               Dean,1989,8,8,0,41.7,-62.1,hurricane,1.0,75,975,447,100,0
              Debby,1982,9,18,0,38.8,-62.3,hurricane,4.0,115,950,582,134,1
            Joaquin,2015,10,1,0,23.9,-72.9,hurricane,3.0,100,951,220,50,1
            Georges,1998,9,27,0,27.0,-86.5,hurricane,2.0,95,969,366,136,0
             Dennis,1999,8,27,60,25.2,-75.0,hurricane,1.0,65,988,208,57,0
               Erin,2001,9,10,0,33.3,-63.3,hurricane,3.0,105,969,212,62,1
            Georges,1998,9,23,18,19.8,-74.3,hurricane,1.0,65,994,235,50,0
               Fran,1996,8,31,18,21.5,-61.7,hurricane,1.0,65,983,226,54,0
            Michael,2012,9,10,0,33.6,-44.1,hurricane,1.0,75,982,130,35,0
              Tammy,2023,10,20,18,14.1,-58.9,hurricane,1.0,65,991,190,20,0
               Gert,1999,9,19,0,23.4,-58.1,hurricane,3.0,110,947,219,63,1
           Paulette,2020,9,14,60,31.8,-64.4,hurricane,1.0,80,973,250,50,0
              Sandy,2012,10,29,12,36.9,-71.0,hurricane,2.0,85,945,820,120,0
                Ida,2021,8,27,18,21.5,-82.6,hurricane,1.0,70,987,120,20,0
             Milton,2024,10,8,18,22.5,-88.0,hurricane,5.0,140,916,200,50,1
            Gilbert,1988,9,16,22,24.2,-97.8,hurricane,3.0,110,955,229,70,1
          Josephine,1984,10,13,18,36.0,-71.7,hurricane,1.0,70,973,264,51,0
            Alberto,2000,8,12,18,36.8,-53.8,hurricane,3.0,110,954,189,57,1
               Irma,2017,9,8,12,21.8,-74.7,hurricane,4.0,135,927,270,105,1
               Kate,2003,10,5,12,30.7,-56.1,hurricane,2.0,90,973,244,61,0
            Lorenzo,2019,9,29,60,24.7,-45.0,hurricane,4.0,130,933,380,100,1
             Bertha,1996,7,12,20,34.3,-77.8,hurricane,2.0,90,974,196,60,0
             Dorian,2019,9,7,12,40.8,-66.9,hurricane,2.0,85,954,440,130,0
            Frances,2004,8,27,18,15.4,-49.3,hurricane,3.0,100,962,170,40,1
              Emily,2005,7,20,0,24.4,-96.1,hurricane,3.0,110,948,230,85,1
             Gustav,1990,9,1,60,35.6,-54.5,hurricane,2.0,90,967,194,61,0
              Erika,1997,9,8,18,23.2,-62.5,hurricane,3.0,110,952,215,66,1
              Nigel,2023,9,22,0,44.3,-38.7,hurricane,1.0,65,975,360,100,0
              Chris,1994,8,18,12,15.2,-48.0,hurricane,1.0,65,987,200,37,0
               Bill,2009,8,21,12,27.1,-66.0,hurricane,3.0,100,954,400,135,1
                Lee,2023,9,9,18,20.4,-58.8,hurricane,2.0,95,958,260,55,0
           Danielle,1998,8,30,18,27.5,-73.9,hurricane,1.0,65,987,217,58,0
              Larry,2021,9,3,60,14.1,-38.4,hurricane,1.0,80,983,220,35,0
               Hugo,1989,9,21,60,28.0,-74.9,hurricane,3.0,100,950,211,64,1
           Danielle,2010,8,27,12,26.5,-59.3,hurricane,3.0,110,948,285,85,1
               Erin,1995,8,3,18,30.6,-87.5,hurricane,1.0,65,985,222,53,0
               Gert,1981,9,11,12,29.0,-72.0,hurricane,2.0,90,988,227,64,0
            Joaquin,2015,10,3,60,24.8,-73.6,hurricane,4.0,120,945,300,95,1
               Fran,1996,9,3,0,24.2,-69.0,hurricane,1.0,75,977,241,57,0
              Fiona,2022,9,18,19,18.0,-67.1,hurricane,1.0,75,986,200,25,0
              Jerry,2019,9,19,18,17.2,-55.2,hurricane,1.0,80,981,90,20,0
               Ivan,2004,9,13,21,21.2,-84.8,hurricane,5.0,140,910,216,63,1
                Ida,2009,11,9,18,27.9,-88.6,hurricane,1.0,65,990,250,20,0
               Ivan,2004,9,7,12,11.6,-59.4,hurricane,3.0,100,963,200,75,1
           Humberto,1995,8,25,12,17.6,-45.1,hurricane,2.0,90,970,246,61,0
             Bonnie,1986,6,26,60,29.0,-93.7,hurricane,1.0,75,995,226,69,0
             Harvey,2017,8,24,18,24.4,-93.6,hurricane,1.0,70,978,110,20,0
              Danny,2015,8,21,12,13.8,-47.8,hurricane,3.0,110,960,80,25,1
             Helene,1988,9,28,18,34.7,-49.5,hurricane,2.0,85,972,180,47,0
                Bob,1991,8,18,12,31.5,-76.6,hurricane,1.0,80,974,203,61,0
               Hugo,1989,9,16,60,15.1,-57.3,hurricane,4.0,130,927,209,56,1
              Felix,1995,8,13,12,26.6,-62.3,hurricane,3.0,100,942,218,61,1
              Debby,1982,9,16,18,35.1,-65.6,hurricane,2.0,95,966,198,59,0
            Isidore,1990,9,13,18,35.4,-50.6,hurricane,1.0,65,987,240,50,0
               Nana,1990,10,18,18,26.1,-64.9,hurricane,1.0,70,994,251,55,0
              Beryl,2024,7,3,18,17.3,-76.8,hurricane,4.0,120,959,210,60,1
           Danielle,2010,8,27,0,25.6,-57.3,hurricane,2.0,95,966,285,75,0
              Isaac,2000,9,29,18,32.9,-55.9,hurricane,2.0,90,965,197,60,0
                Lee,2017,9,28,12,33.0,-57.2,hurricane,2.0,85,973,150,55,0
             Gladys,1975,9,28,0,19.4,-56.4,hurricane,1.0,65,992,229,49,0
           Florence,2006,9,11,0,30.4,-66.2,hurricane,1.0,80,975,400,75,0
             Jeanne,1998,9,26,18,22.4,-41.2,hurricane,1.0,75,980,237,61,0
               Ivan,2004,9,5,18,10.2,-46.8,hurricane,3.0,110,955,200,40,1
               Kirk,2024,10,7,60,39.5,-42.4,hurricane,1.0,65,966,510,80,0
            Isidore,1990,9,7,12,18.5,-37.6,hurricane,2.0,85,978,233,58,0
             Gordon,2006,9,20,0,37.7,-29.9,hurricane,1.0,70,980,225,60,0
             Paloma,2008,11,7,12,18.0,-81.6,hurricane,1.0,75,979,130,35,0
             Dorian,2019,9,5,60,31.4,-79.6,hurricane,3.0,100,958,270,100,1
               Erin,1989,8,26,18,49.5,-33.5,hurricane,1.0,65,986,397,74,0
            Isidore,1990,9,8,0,21.1,-38.2,hurricane,1.0,75,979,237,56,0
            Flossie,1978,9,12,18,31.7,-43.0,hurricane,1.0,80,980,212,58,0
             Jeanne,2004,9,22,18,26.2,-68.8,hurricane,2.0,85,967,220,70,0
               Gert,1999,9,16,0,17.8,-50.8,hurricane,4.0,130,930,223,57,1
              Isaac,2000,9,27,12,21.0,-48.1,hurricane,2.0,90,970,281,80,0
               Ivan,2004,9,13,60,19.9,-83.5,hurricane,5.0,140,920,300,130,1
           Francine,2024,9,11,60,26.6,-94.1,hurricane,1.0,80,977,170,60,0
              Cindy,1999,8,31,0,37.0,-52.6,hurricane,1.0,70,984,235,60,0
              Irene,2005,8,15,60,35.7,-68.7,hurricane,1.0,75,985,150,20,0
            Marilyn,1995,9,19,0,28.4,-69.0,hurricane,1.0,80,969,218,69,0
            Edouard,2014,9,15,12,27.0,-55.1,hurricane,2.0,90,966,250,40,0
              David,1979,9,1,60,19.3,-72.0,hurricane,3.0,100,978,220,61,1
               Lisa,2010,9,24,21,20.0,-27.7,hurricane,1.0,65,988,80,20,0
             Jeanne,1998,9,24,12,16.4,-34.4,hurricane,2.0,90,970,193,48,0
             Gustav,2008,8,31,0,22.7,-83.5,hurricane,4.0,120,950,260,90,1
              Grace,2021,8,21,60,20.6,-97.2,hurricane,3.0,100,969,210,50,1
               Iris,1995,8,29,60,22.0,-62.5,hurricane,1.0,80,974,229,61,0
            Alberto,2000,8,11,12,32.2,-58.6,hurricane,1.0,80,976,208,58,0
             Gloria,1985,9,26,12,30.0,-75.5,hurricane,1.0,80,946,223,68,0
               Lili,1990,10,12,12,30.2,-70.3,hurricane,1.0,65,994,246,51,0
            Ophelia,2011,9,30,18,24.6,-63.3,hurricane,3.0,100,959,240,45,1
             Gordon,2006,9,20,60,37.6,-26.1,hurricane,1.0,70,980,270,55,0
              Erika,1997,9,9,12,26.5,-60.8,hurricane,3.0,110,947,234,64,1
            Joaquin,2015,10,4,18,31.6,-66.5,hurricane,2.0,85,958,290,70,0
             Bertha,1990,7,31,18,39.0,-65.3,hurricane,1.0,65,977,726,164,0
             Bonnie,2022,7,8,60,18.0,-117.7,hurricane,1.0,75,982,110,25,0
              Isaac,2000,9,29,60,29.7,-55.9,hurricane,3.0,110,950,217,63,1
              Allen,1980,8,9,0,24.5,-93.0,hurricane,5.0,145,912,342,149,1
              Keith,2000,10,2,60,17.6,-87.8,hurricane,1.0,80,974,264,78,0
               Iris,1995,9,1,60,25.5,-58.8,hurricane,2.0,95,965,226,62,0
             Bertha,1990,7,31,12,38.3,-65.9,hurricane,1.0,65,976,241,57,0
              Lenny,1999,11,19,60,18.0,-62.9,hurricane,1.0,75,979,230,53,0
           Danielle,2022,9,7,0,42.5,-39.9,hurricane,1.0,65,978,290,60,0
              Danny,1997,7,19,0,29.8,-88.4,hurricane,1.0,70,984,191,56,0
               Kyle,2008,9,29,0,43.8,-66.2,hurricane,1.0,65,985,320,110,0
              Teddy,2020,9,19,0,23.5,-57.2,hurricane,3.0,105,945,320,90,1
             Dennis,2005,7,10,12,28.5,-86.3,hurricane,4.0,120,930,315,50,1
           Danielle,2010,8,28,0,27.7,-60.5,hurricane,3.0,105,946,310,100,1
              Irene,2011,8,22,18,19.3,-68.0,hurricane,1.0,75,988,200,25,0
           Philippe,2011,10,6,18,28.2,-59.7,hurricane,1.0,80,977,135,35,0
               Noel,1995,9,29,12,17.4,-41.9,hurricane,1.0,65,987,145,22,0
             Jeanne,1998,9,23,0,13.6,-26.7,hurricane,1.0,70,983,130,26,0
              Emily,1981,9,5,0,38.2,-60.9,hurricane,1.0,75,970,217,62,0
             Bertha,2008,7,12,12,29.7,-62.5,hurricane,1.0,75,976,300,60,0
              Wilma,2005,10,25,18,40.5,-63.5,hurricane,1.0,75,976,575,120,0
             Milton,2024,10,9,0,23.0,-86.9,hurricane,5.0,140,908,200,50,1
                Sam,2021,10,1,12,27.4,-61.9,hurricane,4.0,130,936,310,85,1
            Frances,1980,9,9,18,13.2,-32.1,hurricane,2.0,90,965,178,44,0
            Alberto,2000,8,12,12,35.9,-55.3,hurricane,3.0,110,950,194,59,1
               Nana,1990,10,19,60,27.9,-66.3,hurricane,1.0,70,992,263,47,0
               Jose,2017,9,6,18,13.7,-45.2,hurricane,1.0,65,995,100,15,0
              Lenny,1999,11,18,60,17.8,-63.9,hurricane,4.0,125,944,256,76,1
           Danielle,1998,8,29,60,24.3,-68.2,hurricane,1.0,70,990,224,59,0
             Gustav,1990,8,28,0,18.1,-58.2,hurricane,2.0,95,966,242,71,0
              Danny,2003,7,18,18,39.2,-53.4,hurricane,1.0,65,1002,289,52,0
              Doris,1975,9,2,12,37.0,-44.3,hurricane,2.0,95,965,156,42,0
              Floyd,1999,9,14,19,26.3,-77.1,hurricane,3.0,110,932,218,63,1
               Fran,1996,9,3,12,24.7,-71.2,hurricane,1.0,80,973,237,63,0
               Ivan,2004,9,8,60,12.3,-64.1,hurricane,4.0,120,946,265,80,1
            Michael,2018,10,9,18,25.6,-86.4,hurricane,3.0,100,961,280,60,1
              Irene,2011,8,24,60,21.3,-72.5,hurricane,2.0,95,965,300,65,0
              Maria,2017,9,22,0,20.8,-70.0,hurricane,3.0,110,953,240,100,1
             Fabian,2003,8,30,12,17.0,-48.0,hurricane,2.0,85,973,242,57,0
              Felix,2001,9,14,0,28.2,-47.2,hurricane,3.0,100,962,234,60,1
              Floyd,1981,9,5,18,21.7,-67.1,hurricane,1.0,70,997,237,54,0
             Gustav,1990,8,31,12,31.7,-57.2,hurricane,3.0,100,959,204,60,1
              Belle,1976,8,9,0,30.9,-75.3,hurricane,3.0,105,957,292,97,1
               Luis,1995,8,31,18,15.0,-40.7,hurricane,2.0,90,971,265,65,0
             Jeanne,2004,9,25,18,26.9,-78.2,hurricane,3.0,105,952,270,105,1
             Gloria,1979,9,14,12,40.2,-37.8,hurricane,1.0,75,985,562,138,0
             Fabian,2003,9,3,60,21.3,-61.8,hurricane,3.0,110,945,217,64,1
              Floyd,1981,9,6,60,23.6,-68.6,hurricane,2.0,85,991,212,62,0
              David,1979,8,28,18,13.2,-56.9,hurricane,4.0,125,941,210,57,1
            Frances,2004,9,5,43,27.2,-80.2,hurricane,2.0,90,960,216,64,0
           Humberto,1995,8,24,60,15.3,-41.9,hurricane,2.0,85,973,245,59,0
              David,1979,9,3,12,26.3,-79.6,hurricane,2.0,85,973,221,64,0
              Maria,2005,9,7,18,36.5,-50.8,hurricane,1.0,75,980,375,150,0
          Josephine,1984,10,12,18,33.7,-71.7,hurricane,2.0,90,976,252,68,0
              Delta,2020,10,9,60,26.3,-93.7,hurricane,3.0,105,953,240,60,1
              Isaac,2000,9,27,18,21.9,-49.5,hurricane,2.0,95,965,261,78,0
              Maria,2017,9,21,12,19.9,-68.8,hurricane,3.0,100,959,240,100,1
              Keith,2000,10,2,18,17.7,-87.9,hurricane,1.0,65,987,218,41,0
              Elena,1985,8,30,0,26.6,-86.6,hurricane,1.0,75,986,219,68,0
             Milton,2024,10,7,20,21.8,-90.9,hurricane,5.0,155,895,140,45,1
              Keith,2000,10,5,60,21.2,-96.1,hurricane,1.0,65,987,215,51,0
           Franklin,2023,8,28,60,26.7,-70.6,hurricane,3.0,100,951,230,40,1
           Danielle,2010,8,24,60,15.6,-44.2,hurricane,1.0,80,977,150,40,0
            Charley,2004,8,12,60,18.2,-79.3,hurricane,1.0,75,988,150,20,0
              Beryl,2024,7,1,15,12.5,-61.5,hurricane,4.0,120,950,190,55,1
            Frances,1986,11,21,0,29.1,-58.2,hurricane,1.0,70,1001,280,45,0
            Joaquin,2015,10,3,0,24.3,-74.3,hurricane,4.0,115,943,300,95,1
              Katia,2011,9,2,18,18.0,-53.0,hurricane,1.0,65,987,240,30,0
            Ophelia,2011,10,3,0,42.8,-59.6,hurricane,1.0,70,972,290,60,0
              Julia,2010,9,15,12,17.7,-32.2,hurricane,4.0,120,948,180,50,1
              Katia,2011,9,2,12,17.4,-52.1,hurricane,1.0,65,987,240,30,0
              Beryl,2024,6,30,0,10.1,-50.5,hurricane,1.0,70,989,90,15,0
             Gloria,1985,9,23,12,20.4,-62.9,hurricane,1.0,65,987,228,50,0
            Gonzalo,2014,10,13,18,17.6,-62.4,hurricane,1.0,70,988,150,25,0
            Katrina,2005,8,28,60,25.2,-86.7,hurricane,4.0,125,930,300,150,1
               Zeta,2020,10,27,35,20.4,-87.4,hurricane,1.0,75,977,180,40,0
            Alberto,2000,8,8,12,17.7,-45.7,hurricane,1.0,70,985,184,37,0
                Lee,2017,9,27,60,30.1,-56.0,hurricane,2.0,95,967,130,45,0
           Danielle,1998,9,3,60,42.1,-57.5,hurricane,1.0,70,960,429,79,0
             Harvey,1981,9,14,12,26.4,-62.7,hurricane,2.0,95,960,223,61,0
           Hortense,1996,9,14,18,42.0,-65.2,hurricane,1.0,75,960,624,144,0
             Gordon,2000,9,17,60,26.1,-84.9,hurricane,1.0,70,981,206,62,0
               Igor,2010,9,17,60,22.2,-59.1,hurricane,3.0,110,935,450,135,1
               Erin,2001,9,14,18,44.7,-55.2,hurricane,1.0,65,984,519,96,0
             Arlene,1987,8,22,12,38.0,-43.0,hurricane,1.0,65,987,239,53,0
              Irene,1981,9,29,12,32.6,-52.6,hurricane,2.0,95,968,179,46,0
              Irene,1981,9,29,18,34.1,-50.4,hurricane,2.0,90,972,176,46,0
             Nadine,2012,9,30,0,35.0,-37.1,hurricane,1.0,75,983,160,25,0
                Lee,2017,9,24,12,31.5,-50.1,hurricane,1.0,75,983,60,20,0
               Olga,2001,11,28,60,32.6,-55.7,hurricane,1.0,75,975,449,95,0
            Alberto,2000,8,23,0,48.3,-39.5,hurricane,1.0,65,987,489,103,0
             Harvey,2017,8,26,30,28.0,-96.9,hurricane,4.0,115,937,200,55,1
              Sandy,2012,10,26,60,25.7,-76.4,hurricane,1.0,70,968,540,80,0
             Isaias,2020,7,31,90,20.9,-73.4,hurricane,1.0,70,990,240,50,0
               Stan,2005,10,4,60,19.2,-94.1,hurricane,1.0,65,987,165,30,0
               Noel,1995,10,5,60,32.2,-42.3,hurricane,1.0,65,987,227,48,0
            Georges,1998,9,23,0,18.8,-70.8,hurricane,1.0,70,980,238,51,0
          Claudette,1985,8,15,0,35.6,-45.2,hurricane,1.0,70,985,209,54,0
            Ophelia,2005,9,11,0,31.8,-75.9,hurricane,1.0,70,977,240,55,0
                Ike,2008,9,9,60,22.0,-81.4,hurricane,1.0,70,965,330,60,0
            Frances,1980,9,11,18,16.6,-35.9,hurricane,2.0,85,968,184,42,0
             Jeanne,2004,9,24,0,26.0,-70.4,hurricane,1.0,70,966,220,70,0
            Frances,1976,9,1,12,27.2,-53.7,hurricane,2.0,95,966,223,60,0
              Paula,2010,10,14,0,21.8,-85.6,hurricane,1.0,75,993,90,20,0
             Bertha,2008,7,18,18,36.9,-51.5,hurricane,1.0,65,989,225,40,0
              Debby,2000,8,22,15,18.5,-64.4,hurricane,1.0,65,994,197,43,0
              Katia,2017,9,7,60,21.6,-94.6,hurricane,1.0,70,985,90,20,0
            Edouard,1996,8,28,18,22.3,-64.6,hurricane,3.0,110,956,287,92,1
            Joaquin,2015,10,6,12,37.9,-60.4,hurricane,1.0,70,974,350,70,0
          Gabrielle,1989,9,4,0,17.0,-51.5,hurricane,3.0,105,937,210,56,1
             Isabel,2003,9,8,18,17.6,-43.1,hurricane,3.0,110,952,271,75,1
              Maria,2017,9,22,12,21.9,-70.9,hurricane,3.0,110,958,250,100,1
              Paula,2010,10,13,18,21.4,-85.8,hurricane,1.0,75,990,90,20,0
               Rina,2011,10,27,0,18.3,-86.3,hurricane,1.0,80,978,160,30,0
             Bertha,2008,7,12,18,29.9,-62.5,hurricane,1.0,65,983,330,30,0
            Isidore,2002,9,21,0,22.1,-84.3,hurricane,1.0,75,964,233,62,0
              Fiona,2022,9,20,11,21.4,-71.1,hurricane,3.0,100,962,230,50,1
           Paulette,2020,9,15,12,37.6,-59.5,hurricane,2.0,90,965,380,100,0
            Alberto,2000,8,13,0,37.4,-52.0,hurricane,3.0,105,958,172,45,1
               Rita,2005,9,24,12,30.5,-94.1,hurricane,1.0,65,949,210,60,0
               Kate,2003,9,30,0,30.0,-35.4,hurricane,1.0,65,987,232,57,0
             Dennis,1999,8,29,60,29.0,-77.9,hurricane,2.0,90,970,329,114,0
             Dorian,2019,9,6,12,35.1,-75.7,hurricane,2.0,85,956,340,100,0
               Earl,1986,9,18,0,34.0,-50.4,hurricane,1.0,70,987,235,56,0
              Chris,1994,8,18,18,16.0,-49.3,hurricane,1.0,65,987,201,37,0
             Bonnie,2022,7,7,0,16.6,-110.6,hurricane,1.0,80,980,130,30,0
             Idalia,2023,8,30,0,26.9,-84.7,hurricane,2.0,90,965,200,30,0
               Kate,2003,10,6,12,35.2,-55.6,hurricane,1.0,75,979,245,56,0
                Sam,2021,10,1,60,25.8,-61.6,hurricane,4.0,130,936,250,95,1
               Iris,1995,8,31,18,25.0,-58.9,hurricane,2.0,85,968,237,65,0
            Frances,1992,10,23,18,28.7,-61.1,hurricane,1.0,65,986,307,45,0
             Dennis,2005,7,10,18,29.9,-86.9,hurricane,3.0,110,942,250,40,1
               Karl,1980,11,26,60,37.0,-44.2,hurricane,1.0,75,985,552,130,0
           Hortense,1996,9,11,60,20.1,-69.5,hurricane,1.0,75,975,244,54,0
            Frances,1980,9,10,18,14.9,-34.6,hurricane,1.0,80,970,186,43,0
                Lee,2023,9,10,0,20.8,-59.5,hurricane,2.0,85,960,260,55,0
              David,1979,9,2,18,23.9,-77.4,hurricane,1.0,75,979,245,57,0
           Humberto,2019,9,16,0,29.2,-77.8,hurricane,1.0,65,987,190,25,0
               Babe,1977,9,5,60,28.7,-91.4,hurricane,1.0,65,995,228,55,0
              Teddy,2020,9,21,12,30.5,-62.9,hurricane,1.0,80,960,350,120,0
               Ivan,1980,10,7,0,28.0,-30.7,hurricane,2.0,90,970,256,67,0
               Gert,1999,9,17,60,19.4,-55.0,hurricane,4.0,125,942,235,66,1
              Belle,1976,8,8,18,29.5,-75.3,hurricane,3.0,100,958,215,64,1
             Helene,1988,9,23,0,13.9,-44.0,hurricane,3.0,110,953,251,64,1
             Bertha,1990,7,29,12,31.3,-72.2,hurricane,1.0,65,989,215,60,0
             Jeanne,2004,9,22,0,27.2,-68.9,hurricane,1.0,80,972,190,70,0
           Danielle,2010,8,26,12,24.0,-55.4,hurricane,2.0,85,973,240,55,0
             Bonnie,2022,7,5,60,14.9,-102.4,hurricane,2.0,95,968,150,30,0
               Earl,2010,9,1,60,23.6,-70.5,hurricane,3.0,105,941,400,130,1
           Danielle,2004,8,17,0,20.3,-38.9,hurricane,2.0,95,965,150,45,0
               Karl,2004,9,19,12,16.3,-42.4,hurricane,3.0,105,955,210,55,1
             Helene,1988,9,25,18,20.9,-49.3,hurricane,2.0,90,968,258,73,0
             Gladys,1975,10,2,18,37.8,-67.0,hurricane,4.0,120,939,478,125,1
              Isaac,2000,9,27,0,19.6,-46.0,hurricane,1.0,80,977,260,73,0
                Sam,2021,9,29,18,19.7,-57.3,hurricane,4.0,115,945,210,60,1
              Marco,2020,8,23,18,25.3,-87.4,hurricane,1.0,65,992,130,15,0
          Cristobal,2014,8,28,18,37.5,-63.6,hurricane,1.0,75,971,290,70,0
             Gordon,2006,9,17,18,34.1,-52.9,hurricane,1.0,70,983,180,40,0
              Keith,2000,10,1,18,17.9,-87.7,hurricane,3.0,110,950,317,102,1
               Ivan,2004,9,11,0,17.3,-76.5,hurricane,4.0,135,926,240,80,1
           Florence,2018,9,14,12,34.1,-77.9,hurricane,1.0,80,957,310,120,0
               Irma,2017,9,9,12,22.7,-79.3,hurricane,3.0,110,941,330,120,1
               Jose,2017,9,12,0,27.2,-69.4,hurricane,1.0,75,977,200,35,0
            Alberto,2000,8,10,18,28.8,-56.7,hurricane,1.0,65,984,242,48,0
               Ivan,1980,10,11,60,44.4,-34.1,hurricane,1.0,70,988,459,86,0
            Frances,1980,9,17,12,34.7,-46.4,hurricane,1.0,80,970,167,45,0
           Franklin,2023,8,30,18,33.9,-66.7,hurricane,2.0,90,960,250,60,0
             Arthur,2014,7,4,12,36.8,-74.4,hurricane,1.0,80,976,190,55,0
               Emmy,1976,8,29,12,35.0,-56.8,hurricane,2.0,90,974,197,59,0
            Frances,2004,9,4,0,26.0,-77.5,hurricane,2.0,85,960,320,145,0
               Dean,2007,8,19,12,16.8,-74.3,hurricane,4.0,125,923,300,90,1
            Frances,2004,9,5,12,27.4,-80.7,hurricane,1.0,80,969,300,90,0
                Ian,2022,9,30,12,31.5,-79.0,hurricane,1.0,75,980,360,80,0
